id1,id2
27026,36145
21742,48722
23135,31405
8456,37332
13535,41772
990,34415
12779,38987
25397,40288
8435,39067
11499,46896
2801,47955
4024,44751
25524,29749
432,47969
18412,30185
1859,27837
4201,30064
11573,40768
21011,43890
16397,33627
2793,48632
19528,35900
23519,32329
17978,33479
2090,41463
17247,28603
4907,37031
14740,40076
24960,43766
22769,29032
6819,42180
3584,48530
20256,40996
2542,36719
26993,38877
18602,47207
21064,39525
13471,47143
25297,48640
12405,37319
10714,46585
21947,31764
20693,37538
14689,44365
25668,50628
4495,38477
6477,37808
25907,30795
10801,39385
17627,29856
11184,40360
1402,33069
21563,30848
3261,42610
27096,30421
1816,31483
15547,38708
24315,31810
3982,48315
22114,50714
12285,47311
7595,43358
1851,28581
11690,31162
25070,34687
6406,43730
17064,43878
475,44489
26249,35135
19421,44847
22735,31921
20146,50202
1698,41302
17457,44013
10114,30896
6164,31066
24618,39455
19779,47885
25094,32784
18662,42346
955,37444
1409,32541
8728,47641
9231,38663
26082,49095
10320,46578
25742,44553
26714,29414
19189,31354
27274,48474
16650,45480
22582,44648
1346,37782
22508,50788
15033,48627
10852,35211
15476,44628
22952,46702
19075,40812
10758,43038
4385,47701
20386,30362
22616,41875
877,43953
26079,49304
15499,42754
13105,44856
16792,33749
2462,43477
135,40006
26513,46060
5640,41839
18735,36315
23962,28449
10519,30123
2955,35334
22162,46777
7610,42194
18695,39625
7950,46742
2770,50684
27358,41464
15060,46406
22633,40445
3737,35973
6887,36658
26087,48666
16302,41634
16411,32587
2440,45316
3268,42127
12773,39668
17103,40726
20558,48874
12336,43178
2211,31573
10290,49138
5699,36972
18295,40096
8843,38161
6914,34432
8923,31545
3735,36157
25295,48956
26304,30746
8297,50726
21332,50149
18787,32012
4991,30221
9985,41695
16450,29423
23489,35019
25706,47555
12462,32748
1714,40081
14756,38952
16330,39393
2853,43855
551,38311
12447,33996
21171,30797
1791,33693
16237,47110
25685,49312
8152,30014
24543,45795
2973,33903
15660,29441
19575,32184
11605,38328
24644,37420
25800,39774
14057,31425
4078,40501
5288,38362
21811,43198
2060,44150
2944,36313
17876,42124
17193,33278
8415,40967
21355,48275
23937,30635
6947,31761
20268,40252
9229,38962
19141,35475
15,50064
2378,50553
24368,27651
27486,31006
24153,45498
22746,31165
27285,47694
11256,34575
67,45765
928,39840
25882,33071
26293,31726
10365,42986
21357,48198
25890,32350
5290,38253
207,34150
17563,35412
4516,36962
27476,31789
24515,48181
22987,43969
16011,33140
13880,46170
18266,42592
2195,33001
15649,30414
17590,33166
25038,37551
24106,49374
15271,29028
439,47691
10464,34802
13212,36127
19859,41490
3431,28736
6524,34167
26202,39322
24264,36335
14620,50336
23844,38411
16427,31436
1340,38453
17021,47668
19909,37335
18732,36710
2110,40091
1994,49719
20669,39780
22728,32725
10029,38182
13293,29390
3330,37133
5249,41698
22531,49064
3978,48891
7319,33751
11164,42299
2602,32037
7199,43702
10444,36515
17637,29343
4555,33789
21768,46906
267,29247
606,33881
16390,34517
6785,45318
3663,42294
10783,41167
21746,48720
104,42788
23936,30790
16793,33843
15155,38727
12902,29118
19353,50784
3365,34279
5175,47894
24533,46836
13236,34198
646,30576
8871,36036
2600,32234
23320,49202
10416,38874
6581,29490
13195,37614
25866,34514
17551,36490
21095,37258
5609,44657
3651,43322
3248,44001
27456,33629
19536,35572
15533,40150
11133,44911
22328,33210
9308,32571
7244,40043
8905,33246
17030,47010
657,29701
4099,38920
21914,34862
12286,47549
1855,28568
518,41241
14102,27896
12073,32469
17805,48210
18180,49854
19430,44413
26170,42023
9659,36218
9751,28576
18332,37232
23362,45727
11558,42428
10794,40307
3251,43804
996,34358
24190,42602
8302,50566
27041,35349
13437,50353
13069,48127
6523,34382
20004,29575
18978,49195
23900,33891
23552,30006
7564,46296
10021,38976
11203,39174
14098,28236
17211,32005
4118,37395
977,35951
11107,47135
7956,46519
17536,37805
3237,44986
4434,43941
15201,35000
24945,45500
18036,29117
19121,37366
5319,36040
6924,33900
1739,38262
2883,41611
15269,29396
15233,32394
14698,44031
11596,39350
24887,50260
1810,32372
10141,29023
15433,48559
21822,42551
7659,38421
15639,31462
9117,48502
40,48221
9347,29410
4086,40093
15654,30203
12690,46840
23835,39299
22938,48273
8405,42078
26573,41484
15908,41932
24575,43479
12100,30315
17465,43781
20966,48101
9627,38945
23792,42913
4525,36434
21085,38221
19471,41100
8970,27964
3311,38900
5669,39808
1725,39471
806,50212
25549,28192
5632,42866
8498,34368
18837,28181
3176,50126
8426,40367
19398,47213
13881,46364
2582,33888
20573,47990
10715,46983
17860,43782
12377,40126
3383,32952
12740,42768
7261,38747
16435,30994
21997,28091
26575,41299
6464,39368
229,32592
11590,39918
21605,27854
18037,29084
2812,47587
14062,31326
15651,30506
14758,39101
22741,31860
21368,47514
19071,41562
12419,36666
20154,50034
18629,45535
2058,44643
20580,47443
14766,38473
596,34922
22182,45542
15890,43494
18986,48665
11886,48150
25035,38145
12269,49101
14418,34578
10803,39726
6059,40259
23743,47031
10550,27951
13673,30883
15285,28199
27490,30946
18052,27923
23934,31231
5016,28537
4094,39550
13470,47751
2553,36380
2783,50059
20330,35435
5940,50177
3256,43561
16018,32875
19190,31744
18594,48443
24311,32677
3706,38992
9733,30259
20730,35054
20736,34555
16463,28763
22716,34060
22739,32149
6545,32735
17202,32970
22681,36957
26333,28773
27354,42332
17828,46538
24318,32180
26312,30518
18973,49795
14322,42604
15681,28117
8518,32846
24696,33581
1299,42190
2453,44718
15611,33932
12254,50418
10438,37315
5645,41918
24939,46190
22939,48348
19761,49975
11545,43772
25825,38130
13996,36945
10485,33430
22638,40556
14388,37187
9939,45976
22607,43122
4378,48810
20795,29677
419,49724
2168,35628
25808,39558
21900,36257
22999,43344
21987,29038
1655,45451
2406,48647
10843,36496
6857,39681
12381,39949
11128,45634
12762,41097
17055,45234
3375,33773
8956,29293
22262,39024
14017,35216
26302,31415
5775,31200
19617,29178
17808,48242
2821,47009
26130,45699
9991,41712
13685,30011
20575,47960
18636,45110
9740,29802
4463,41801
3224,46335
25101,32751
26342,28054
14790,36641
11931,44567
26321,29795
4402,46874
21837,41566
20946,49986
18382,33419
15138,40531
25457,35981
23146,31220
21045,41765
21957,31601
10515,31028
11704,30622
15667,29368
12655,49994
7547,47987
22992,43992
25338,45867
14070,30856
9683,34543
10830,37644
14772,38125
10781,41708
21939,33082
21473,39046
14677,46051
3731,37061
25507,31924
19010,46865
25349,45040
5746,33667
17455,44840
2802,48641
9972,43359
8088,35894
12810,37162
9220,40234
5594,46276
3813,30273
22610,42959
10126,30569
23912,33193
12772,40358
9750,29035
6519,35063
26265,34508
6743,49243
2146,37564
12671,48747
14251,48676
18723,37958
2529,38554
22623,41931
22392,28336
15458,46803
7641,40235
9209,41160
15966,37409
16053,30166
24532,47288
1688,42832
21739,49755
6401,44876
818,49504
14633,49730
17117,40166
21548,32830
26690,32024
9096,50555
14241,49537
2449,45218
19151,35231
26519,46284
5664,40525
8736,47689
19828,44580
13194,38135
11994,39433
10121,31038
17968,35120
24354,29379
17449,45429
14249,48885
22734,32745
19070,41947
14737,41143
14833,33176
6056,40770
6906,35757
10387,41747
10505,31953
26508,47217
19932,35919
6838,41393
4023,45675
24110,49654
8318,49626
16852,29467
5626,43708
16080,28007
1398,34182
17088,42643
988,35442
7368,30198
22519,50629
14733,41510
4144,35645
6751,48629
12707,45826
18232,45996
23428,40712
2164,36141
2209,32409
3642,44549
3834,28613
17548,37214
6811,43677
5608,45210
16257,46074
21202,28850
22523,50274
5344,34359
15081,45419
19402,47228
18793,32240
24222,40395
25064,36048
12438,35416
10301,48927
5313,36946
24997,41616
26343,28201
3972,49962
14650,48410
23168,29547
426,49370
4914,37309
24663,36581
19876,40629
3317,38801
15518,41910
15026,49973
22792,27978
15510,42569
3434,29096
1210,49850
15116,42541
14839,32764
6835,41735
17597,33228
26,49817
18188,49709
18040,29228
25932,29514
11923,45402
20186,47714
7768,29847
3821,29757
13892,45818
11955,42753
17092,42371
7597,44026
22242,40894
26088,49349
21425,43169
14047,32998
15813,50265
5218,44902
17932,38232
8758,45991
9684,34668
3208,47896
2926,38534
16856,29238
4214,29930
12367,41378
16321,40848
6922,34562
11588,40477
8889,35130
17580,34667
14499,28240
10847,36456
19072,41893
5622,44168
2928,38392
26990,40056
3305,39863
21573,30970
3262,43433
21190,29994
4007,47146
23882,35929
2533,38416
6935,33485
8898,34402
25796,40862
26189,41016
13101,46022
7931,49125
19043,44337
12110,29943
16206,50430
25065,36006
21461,40250
14632,49995
17223,31561
3671,42280
8968,28608
6746,49194
3177,50510
13171,40196
24687,34692
1256,46121
21553,32664
11179,41720
8816,41238
824,49217
9351,29603
4478,40849
5207,45874
22749,31690
21361,48592
12865,32849
2234,30505
19379,49254
847,47323
12688,47541
9735,30516
9897,49838
19224,29337
7706,35076
11503,47598
1418,32700
23542,31396
23575,28655
26227,37975
24654,37461
18655,43852
7942,48281
8524,32741
13189,38777
10520,30913
2614,31746
19861,42052
10883,33548
11912,46471
2851,44850
9244,38537
27030,36817
6551,32679
555,38820
24970,43962
4487,40141
6493,37496
7399,27833
26474,50204
903,42712
11199,40101
8076,37169
4238,28048
3669,42507
12756,41974
2948,36826
15963,37943
20747,34088
613,34019
1319,40962
4211,30299
13274,31751
23868,37190
25033,38812
7134,49831
5796,29817
1729,39708
12469,33040
16025,32778
19057,43275
14465,31193
19425,45488
23982,27708
14014,35862
23833,40073
24946,46058
10854,36000
25135,30308
19760,50505
13951,41125
1798,34005
21431,42885
7749,31587
8532,32140
13842,50185
11609,38915
12364,41788
8936,31371
21022,44057
22520,50792
26232,37580
11202,39925
840,47997
26700,31506
4779,48751
11488,48938
7186,45566
15904,42861
4393,48018
20603,46053
24507,49694
24530,47785
10763,43585
11947,43648
680,28523
26188,41312
6808,44194
17127,39695
13297,29909
1275,44682
25431,38612
1343,39037
8754,46514
8040,40239
9293,34541
14461,31606
15560,38691
12811,37457
15159,39184
6828,42552
25530,30405
23167,29889
11565,42574
18433,29594
9116,49253
7746,31886
685,28130
13719,27637
15284,28814
16787,35136
14327,42751
7753,31327
9717,32154
17436,46859
21944,33133
2642,29568
965,37683
4786,48222
14282,46472
17643,29649
5812,28599
23366,46160
3019,31051
26971,41853
1413,33284
9661,36838
9162,45489
5954,49608
18283,42126
15536,40740
2810,48405
13313,28648
8465,37794
14438,33576
6142,33993
11727,29215
4619,29340
4501,39134
1761,37181
26278,33917
655,30672
9660,36939
1233,48244
5577,48148
16227,48904
14749,40509
17266,28218
10916,30986
10890,33144
27267,50151
3436,29243
11576,41733
12883,31557
10836,37624
2269,27796
11949,43578
6487,38164
17396,50234
27394,39547
15645,31722
25082,34842
6450,41228
15089,45115
11336,28908
10061,36429
2988,33672
4638,27792
15465,46672
12926,28010
18005,32445
16412,33583
13246,34222
22570,46766
23323,49796
26711,30731
26735,28739
18798,32157
26160,43694
10482,34268
1635,47690
6574,30978
97,44273
27424,37168
1302,42567
18420,30811
23063,38652
4556,34641
17444,46263
14890,28879
25753,44801
22304,36104
72,46371
6934,33872
12358,42427
16446,30802
9725,31594
26548,44296
14739,41453
456,47274
608,34664
1708,41667
21430,43162
8786,44017
24130,48392
24197,42831
20026,28615
18038,29782
2237,30533
19996,31096
14115,27695
26874,50028
20709,37449
10711,48095
17038,47231
1329,40383
235,32882
21432,43026
20654,42068
968,37587
8064,38435
8550,30868
27012,38655
10525,30782
8339,48383
14485,29809
1683,43783
16066,29654
1424,32509
8721,49466
8138,32316
2828,47054
4784,48546
23558,30390
11328,29687
6435,42588
19230,29166
1645,46951
9372,28217
8920,32962
23591,27701
4563,34137
12095,31596
11162,43482
2481,43111
27375,41262
8135,32598
17611,32499
8133,32757
16694,43085
13167,40914
17844,45981
241,32446
20663,41380
15893,44066
2908,40463
27056,35061
2013,49224
560,38746
24617,40897
199,35945
16616,49603
5179,48581
24128,48718
23886,36009
4166,34362
11657,35190
7606,43774
20257,42286
9736,30815
6029,43582
19376,49880
25504,32829
2120,40355
27355,43035
13120,44883
26871,50380
27276,49547
13052,50534
19015,47120
18596,49117
23795,43588
20249,42997
11165,43317
4520,37785
20708,37656
4977,32637
19091,40792
1456,29963
16731,40074
25402,41264
4901,38941
15983,36620
470,46273
26704,31574
22691,36958
3212,48073
13583,39261
6018,44543
14338,42137
20979,47977
17935,38490
22936,49386
13642,34342
15219,34527
2185,35014
5972,48388
14317,43854
17485,43064
11175,42514
27065,34399
9700,33861
21520,35827
2530,39158
13636,34887
19998,31137
16680,44383
24302,34296
17443,46590
5275,40714
12741,43638
9379,27760
13262,33163
26677,33783
12124,29317
8392,44141
24750,29888
3784,33400
6928,34577
15074,46617
26946,44233
4800,47371
8313,50696
6592,29723
4241,28243
25509,32440
78,46098
19813,46467
13221,36560
27462,34184
22751,31991
11653,35633
27518,29611
11714,30604
13598,38071
19552,35417
7201,44726
18690,41429
17921,39721
11244,36841
13188,39339
9152,46633
10750,45073
18776,34282
7223,42894
10056,37136
11249,36419
23070,38330
15025,50712
8489,36121
8010,43134
8928,32477
19838,44432
2432,47347
14907,27715
26351,28185
20264,41835
6000,46118
6576,31079
21611,28396
16874,28346
284,29040
19566,34288
23842,39830
22362,31595
26706,31441
19808,46973
19212,30908
25467,35975
12771,41214
14284,46710
19456,43410
6194,30032
25869,35385
20304,38556
10810,40144
5359,33823
22801,27912
25432,38893
2591,34195
600,35605
27506,30598
20010,30184
6594,29635
18402,32629
9578,44113
10832,38332
15527,41871
19942,35884
15943,40110
1406,34257
3810,31338
27367,42218
6510,36604
22596,44967
1278,44885
17423,48328
23032,41542
18333,38342
18022,31387
25957,28184
4191,32486
970,37690
10138,30411
20013,29964
15095,44953
19777,49550
17827,47562
13612,36971
5284,40075
21757,49053
11950,43846
9186,43912
4090,40887
25141,30326
27444,35793
11508,47805
6012,45197
11893,48619
4456,43286
20019,29519
13474,48471
13303,29896
19772,50018
420,50599
7384,29652
3018,31578
26741,28617
16656,46481
17080,44058
13326,27970
12885,31805
9337,31388
9242,39273
15168,38921
12717,45750
23031,41647
27072,33988
17985,34536
490,44804
2425,48045
13619,36462
5197,47350
19632,28910
9962,45065
24227,40753
5650,42510
5735,35456
26895,48690
13103,46503
26885,49524
14300,45454
8117,34379
1325,41056
24708,33610
9980,43589
9378,28021
11324,30341
585,36944
20297,39224
15860,47094
11535,45625
19073,42572
13199,38590
3586,50025
27457,34779
5172,49446
23867,37877
3820,30601
27104,31306
1041,31879
18728,38430
21047,42556
12443,35804
18057,28574
6875,39194
26593,40959
20187,48386
17941,38197
4916,37953
11719,30344
17114,41310
9181,44397
2993,33721
15437,49471
14852,32490
9640,39095
24982,43684
26615,39219
14672,47438
15987,36596
3185,50573
15117,43272
849,47853
7683,37677
17049,46751
22605,44346
14285,46764
18390,33738
13122,44993
6374,48043
5964,49307
18739,37542
16211,50745
7301,36629
17107,41926
4138,37023
10734,46602
7783,29392
21451,41868
2187,35126
1753,38374
19110,39563
18051,29159
11250,36561
5243,43618
17178,36079
23093,36645
22537,50022
11343,28837
278,29744
12918,29186
17217,32819
6169,32324
22243,41650
19561,34872
2227,31828
27079,33462
12090,32382
18825,30427
18790,33334
8762,46495
22409,27925
12746,43509
19922,37726
7731,33754
22190,46088
17118,41088
11231,38165
2399,50335
12050,35723
3402,32631
23877,37135
4242,28446
214,35094
16846,30871
17989,34321
3739,37425
2927,39296
8797,43599
24992,42940
20557,50543
26284,34009
13284,31618
23539,32408
2792,50499
1262,46426
22994,44937
13129,44521
14472,31355
19926,37434
19201,32072
12490,32021
20771,32839
3421,31067
16631,48767
14513,27954
7664,39370
16805,34310
7157,48683
4794,48199
25157,29207
14095,29866
854,47539
23754,47368
6193,30387
23475,37754
10076,35773
24940,47293
26211,40104
11271,34919
24675,36525
2043,47169
5950,50582
12922,28970
12453,35131
11706,31598
15819,50665
13197,38918
8857,38690
26149,45266
13319,28770
10370,44182
22312,36020
6369,48588
16366,38008
421,50752
27081,33460
7618,43216
20164,50516
22219,43787
3591,49789
4504,39560
7922,50765
14703,45027
7739,33190
24722,32601
5646,43087
27112,30843
22724,34626
7964,47308
22588,45910
16870,28989
21852,41458
7354,32387
16398,35395
1710,42102
21958,32655
18820,30972
13851,50188
12679,49162
2863,44702
9688,35303
19126,38395
9943,46903
17163,37473
4971,33584
18727,38733
6023,44572
15865,46916
12544,27646
12289,48812
17895,42259
3291,41962
21558,33134
7717,35073
20750,34661
22270,39567
21399,46325
16612,50421
15950,39833
18364,36077
8476,37604
16022,33869
2914,40500
21740,50782
23572,29860
6753,49561
17821,48437
16461,30239
17445,46879
19405,48027
21866,40377
22297,37367
13916,44848
15926,41860
11612,39473
1748,39002
8738,48662
21570,32160
27132,29253
13203,38502
7294,37438
6508,37140
2408,49773
4169,34683
20665,41795
9704,34035
8015,43143
22760,31743
22996,44924
523,42398
4437,45212
14903,28518
17142,39287
23018,43092
4450,44131
22289,38059
22592,45680
24250,39173
14001,37822
24686,35755
22597,45260
23416,42817
10044,38594
22237,42362
24292,35700
26313,31735
19101,40568
19648,27924
25570,27875
3714,39722
16457,30640
21044,43125
21214,29016
19988,32474
3587,50257
1348,39496
23919,33873
10334,47331
1846,30934
26480,50663
15575,38287
23045,40872
2023,49017
2199,34411
23122,34477
13097,47365
23507,35290
19065,43532
22011,28445
188,37488
20021,29771
25078,36033
10824,39444
1766,37588
14497,29513
13694,30623
12122,30030
27347,44323
26269,35495
10128,31666
11100,49324
25924,31368
12292,48664
1328,41185
16462,30236
20666,41760
19431,45961
5747,34856
10796,41780
5240,44170
16848,30973
2244,30713
12428,37421
10111,33123
4580,33434
274,30386
24119,50067
13913,45249
23371,46663
91,45576
9737,31389
18646,45620
7573,47160
27434,37069
13235,35988
2099,42755
21891,38426
22783,29922
6775,47879
7211,44457
12489,32346
14847,33237
2027,48738
54,48663
7598,45097
8880,37000
3343,37821
19227,30150
496,44750
27472,34006
7676,38646
24572,45328
25158,29460
10082,35557
25113,33197
5317,37841
20176,49731
8836,40667
15140,41741
12357,43360
20168,50388
5209,46814
6951,33302
17209,33837
6007,46116
22321,35530
220,34912
539,41200
26144,45937
21855,41442
21088,39557
24552,47012
3292,42088
183,37994
3379,34877
8493,36407
26153,45142
5711,37939
19432,45990
8397,44373
2483,43717
2257,29708
12421,38076
26547,45216
13476,48818
9936,47698
10036,39425
11577,42570
4541,36749
1462,30165
9714,33382
19482,41824
17883,43471
5595,47570
2829,47784
15903,43964
5583,48570
17492,43196
18442,29884
23929,33220
19214,31346
2498,42497
26622,39079
11712,31416
3010,32765
25407,41631
681,29471
4913,38666
15450,48846
8349,48381
22212,44644
27374,42216
866,46898
2626,31884
25418,40730
14324,43977
20566,50176
8124,34301
11325,30766
9995,42853
15884,45575
11984,41633
17069,45569
27140,28824
16734,40603
3981,50511
6457,41621
636,33240
26582,42382
14860,32310
25465,36795
14424,35711
13542,43380
20819,29220
11680,34089
23359,47767
6984,30656
7172,47817
9919,49214
19997,31959
16754,38985
10479,35498
6393,46950
22632,42622
7710,35970
5973,49066
21857,41402
14642,50417
27090,33084
5822,28836
1755,38710
5416,29768
22285,38640
20341,36153
4400,48556
12046,36517
22643,41689
10834,38811
5174,49865
19135,38001
26175,43449
19018,47699
669,30565
26280,34740
561,39526
12820,37855
8947,31615
17586,35493
10012,41520
498,44759
12677,49729
